,word,score
1737,dark,-0.5690395728182385
1738,Girl,-0.3055889681525806
1739,Huppert,3.0978338824904204
1740,steal,-1.7794393077150552
1741,meal,2.701816118697857
1742,channeling,1.0680708592094623
1743,Kathy,-1.1216085979305723
1744,Baker,-1.768458461610508
1745,creepy,-1.8486318236641948
1746,turn,2.1218684928634737
1747,repressed,-1.9052959316308464
1748,mother,0.9729569728960644
1749,Boston,1.6711065714212308
1750,Public,2.0052466401067393
1751,Women,1.7427791913293542
1752,Augustine,1.5903883517074822
1753,quite,-0.12667481070597642
1754,providing,1.758457307451159
1755,fashioned,2.349568259987258
1756,spooks,-1.8454540657102618
1757,miscalculates,-0.13382495350658874
1758,badly,-0.6035991164043395
1759,forcing,-0.3700666011652691
1760,star,0.13311724476886883
1761,play,-0.2463565218766876
1762,second,0.10212738570248751
1763,fiddle,-0.46465145595334456
1764,dull,-0.9952649441309939
1765,allow,0.668980164669853
1766,Devotees,-2.4375216307808163
1767,Star,1.1879724904075908
1768,Trek,-1.2593917918928053
1769,Wrath,-1.4046024196450086
1770,Khan,-0.477802762213981
1771,nagging,-2.1085602757622235
1772,deja,-1.9772325885442918
1773,vu,-1.6578505943912094
1774,grandeur,1.4860531870253666
1775,Next,-1.4672883852615404
1776,Generation,-0.8664073386726981
1777,episodes,-1.5376436425095614
1778,accuse,-0.3498986320608557
1779,Kung,-0.6564386561169862
1780,Pow,-0.5531455609895752
1781,misfiring,-0.35305355743899425
1782,since,0.2820420772549166
1783,wants,0.5565588818621192
1784,atrociously,-1.9391934928899568
1785,mind-numbingly,-1.3451613893822978
1786,indescribably,-1.7260622756067963
1787,Shallow,-2.935883877492384
1788,repetition,-2.3760530348871556
1789,creativity,1.4230823699389799
1790,throughout,1.4415679195567095
1791,Grant,0.8439994146467028
1792,certainly,1.5954246542424233
1793,hollowness,-1.9433062634508025
1794,plays,-0.8286852080704152
1795,keeps,1.3521767207633495
1796,arms,-0.6439605271397587
1797,length,-1.6429777992931685
1798,Provides,2.1751798228776624
1799,satisfactory,1.0103764818003462
1800,overview,1.9756565939177713
1801,bizarre,-0.92061459839001
1802,athletes,-0.7078076879201158
1803,several,-0.8602401827496633
1804,daredevils,0.9567087485560588
1805,express,2.048920713683288
1806,views,1.1614071887504054
1807,Feels,-1.0849994590471785
1808,rejected,-0.7314343460166794
1809,X-Files,-0.4970368076766114
1810,episode,-0.6333189478359573
1811,credible,0.6505714495440604
1812,account,-0.2559549894413765
1813,puzzling,-0.9040322158885341
1814,happening,-0.9405906922750733
1815,Spy,0.42974953093074464
1816,Kids,2.1080632264709487
1817,happens,1.4833174471812192
1818,rarity,3.066481729136128
1819,among,0.0804589760148483
1820,sequels,-0.743388316578487
1821,improves,3.3710977811869673
1822,original,1.7441609568797647
1823,hit,1.402160769185227
1824,incoherent,-1.6324570668450042
1825,disposable,-1.6250004410332681
1826,hackery,-0.7766455656198785
1827,clash,-1.488652220519718
1828,artificial,-1.798403944009911
1829,naturalistic,2.01927130049118
1830,tone,0.8835577416823543
1831,Offers,0.5161525744684301
1832,fat,-1.4078075458236319
1833,hate,-1.2045742547871434
1834,yourself,-0.885956826101011
1835,giving,-0.3661316387218012
1836,itself,-1.1348717513657611
1837,SOOOOO,-0.4336019656068568
1838,tired,-2.4018950857233574
1839,Barely,-0.3945314699850829
1840,seemingly,-0.24900206515383327
1841,eternal,-0.09043023515167611
1842,pique,0.04299952318894142
1843,interest,0.0325238525251331
1844,imagination,0.17480123218577776
1845,empathy,0.10860416316418488
1846,save,-0.6882039603811048
1847,disgust,-0.7393371387326931
1848,indifference,-1.158816412534607
1849,Empire,-0.13187701466807597
1850,lacks,-2.734222643591502
1851,depth,-0.40143879041223496
1852,terrific,2.9106513529121307
1853,date,0.13752723732704808
1854,whatever,-2.527649294615237
1855,orientation,1.5291975590505296
1856,Plays,-2.4622345450088914
1857,dogged,-2.0606297781800462
1858,eventually,0.7405909552738461
1859,winning,2.5803435051562422
1860,squareness,-1.9567317463933176
1861,darling,2.9724372251378472
1862,kids-and-family-oriented,3.3820541937162876
1863,cable,-0.18028033932789816
1864,IMAX,0.8843584867547918
1865,problem,-2.582912384224056
1866,shortness,-1.7205783309200087
1867,disappoints,-0.8952075285212668
1868,delivers,2.2887105000110592
1869,promises,-1.6370385018441054
1870,ensues,-1.4702342215168376
1871,brash,-1.3574552412688847
1872,men,-1.540023977244447
1873,conquer,3.005275399037883
1874,online,2.860142013865574
1875,laptops,-0.283436260457604
1876,business,1.7537019885323868
1877,plans,0.15273427312487564
1878,lived,0.4542614295032567
1879,Austin,0.43978856674665817
1880,Powers,-0.144023898553098
1881,Goldmember,-1.2190762467262757
1882,parts,0.3552769640208644
1883,kinda,-0.9847555874922773
1884,places,1.0306820573394542
1885,underworld,1.6247871998117052
1886,angst,1.435284348603804
1887,derivative,-0.5427529219828525
1888,Martin,0.7509004154266851
1889,Taxi,0.7432602929165646
1890,Driver,0.7477143791045033
1891,Goodfellas,0.7309608378169566
1892,speaks,1.563862334249886
1893,reason,-1.4482928771116197
1894,why,-0.7700341156643247
1895,halftime,-0.2577865099894895
1896,fifteen,-1.3615714597240312
1897,Smaller,2.8472520694563235
1898,numbered,-0.4034277371345605
1899,kidlets,1.5642919998839353
1900,enjoy,3.0855858671090823
1901,Much,2.2800476801294898
1902,written,2.404613942711276
1903,psychedelic,2.526260039613291
1904,'60s,0.8583766539070137
1905,grooved,2.0800551775696254
1906,gay,-0.5591786791677771
1907,'70s,2.4113546477493837
1908,era,2.914920349473797
1909,justice,1.6641943838238857
1910,Ah-nuld,-2.422305869361257
1911,days,-0.2690952568907603
1912,So,0.29118404002893783
1913,loopy,-0.6304924542260988
1914,ludicrous,-0.7710653510791986
1915,hoot,0.3258315756565049
1916,bad-movie,-0.7286302879144719
1917,laborious,-0.7403441486132514
1918,pacing,-0.5990845607384417
1919,exposition,-0.4686183496232758
1920,tightened,-0.6497921299965523
1921,connect,0.08511581332222394
1922,require,-0.4067049222343795
1923,commentary,-0.5610050191147337
1924,happened,0.9055407463147853
1925,Sexy,2.452410479721922
1926,exhaustion,-1.087874221851305
1927,green,0.20947900862699706
1928,exact,-0.8270543290441202
1929,mean,-1.1933265284774284
1930,sweetly,2.0989086970965354
1931,four,-0.2272216303707208
1932,coping,-0.9023133422584771
1933,endgame,0.20746182111072323
1934,big-screen,-1.2568448813906894
1935,Scooby,1.1306699736560364
1936,silly,-1.4968721364262971
1937,Even,-1.601766446626363
1938,pushes,-1.7970522539366998
1939,agenda,-1.5053215495468795
1940,forcefully,1.3302833759491293
1941,remains,-1.0724089933114904
1942,attempts,-1.9458575095331376
1943,achieves,-0.5111018630365349
1944,connection,0.9236007088526627
1945,concern,2.803136848004105
1946,full,1.101611207547509
1947,biggest,0.8905221029701261
1948,Secret,-0.10162705391139336
1949,Ballot,1.5537420767178518
1950,Although,-2.0488631486454922
1951,Olivier,1.1292753844573538
1952,Assayas,1.1927674729848428
1953,elegantly,1.219235614089702
1954,appointed,1.104805019178632
1955,seems,-2.026041753122791
1956,padded,-2.2295159937697964
1957,incident,-1.8100481756450022
1958,too-conscientious,-1.8119667241774704
1959,three-hour,-1.7049434819513534
1960,closer,1.3683332821341696
1961,dominant,3.1010236846594776
1962,Christine,0.8980946917170796
1963,Sylvie,0.8344233902345218
1964,Testud,1.9698974174164576
1965,icily,0.07506011176944062
1966,brilliant,2.4367076185736245
1967,smarter,2.206383004098276
1968,funnier,2.2232611146108177
1969,Police,1.4955237077120942
1970,Academy,1.0523722623650595
1971,flicks,-1.6188946907132022
1972,Thing,-0.547770152356069
1973,breaks,-0.7879310496468428
1974,ground,-0.2284448971865137
1975,treads,-1.2776060776284592
1976,turf,-0.0650310077605204
1977,hippopotamus,-0.02916956928405777
1978,ballerina,-0.3971011707034764
1979,worthy,0.5118633693585127
1980,idea,-1.3082262915127196
1981,uninspired,-1.6707776181958685
1982,scripts,-0.06219350662217337
1983,rise,0.04427130846317588
1984,above,1.078191334914305
1985,after-school,-1.5430793723927159
1986,TV,-0.13947125332469584
1987,indulges,-0.9249381650483219
1988,elements,-0.09744713207831224
1989,pretty,-0.4014541289364486
1990,watchable,3.3695659124603727
1991,casting,2.026042279155132
1992,Mick,-0.48604432227446875
1993,Jagger,2.4205032342981374
1994,escort,-0.5406515865561752
1995,service,0.3677001857272988
1996,inspired,2.5798282076072585
1997,Becomes,-1.2831840477524366
1998,mishmash,-1.7977157703988038
1999,tearjerker,-0.03141805703917808
2000,remake,-1.6032515870148378
2001,smartly,3.0676137836339388
2002,grown-up,1.9921426114065872
2003,eerily,0.6019164922263864
2004,suspenseful,0.795394556247998
2005,deeply,0.2093369501424961
2006,works,0.6565086939968353
2007,treatise,0.6222178464007136
2008,spirituality,1.0711829394582981
2009,solid,1.7004172529193573
2010,sci-fi,-0.40062172075914854
2011,shame,-1.2427415464950888
2012,Stealing,-0.5926567635911406
2013,Harvard,-0.2829643959650638
2014,busy,-0.6936256497258098
2015,getting,-0.037564421193243866
2016,frustrating,-1.3440647491309727
2017,forgettable,-1.567569859982152
2018,Frailty,3.2065062289300497
2019,simple,1.2875749840432156
2020,Goddammit,-0.7275665403327399
2021,Tense,-0.47975458157419115
2022,sweaty-palmed,0.4235315468938884
2023,nauseating,-0.6664682878158681
2024,spinning,-1.560394535857513
2025,credits,-0.9432480554690894
2026,sequence,-0.08528905380900063
2027,underutilized,-1.055101963549636
2028,supporting,1.0392188327373768
2029,Bartleby,-0.7667280565168509
2030,squanders,-1.6696085342742892
2031,fanciful,0.7855106178081637
2032,Napoleon,0.442116842901899
2033,surprising,0.7738409431451431
2034,discovery,0.9521921002718233
2035,humility,0.6615553857443005
2036,spring,1.948903611404607
2037,demented,-1.9742408900682649
2038,mind,0.015799997583892677
2039,Being,-0.21285682123112287
2040,Malkovich,-1.2139884897119577
2041,acted,-0.3217779314510314
2042,Washington,0.511734231319167
2043,career,0.5560957540692028
2044,chooses,1.1767714051499887
2045,Check,-0.7879513887650922
2046,secret,0.17209213994301514
2047,agent,-0.5573451334892815
2048,decoder,-0.5546210531196654
2049,ring,-0.0077056428087401135
2050,door,-0.682614336875492
2051,Remarkable,0.726621732924529
2052,excellent,0.4497463826055957
2053,economical,0.7672792388678695
2054,compressed,-0.6499283842163956
2055,characterisations,-0.2764491083285337
2056,humanity,0.6957765076744639
2057,history,1.615699572668225
2058,lesson,-1.1074688718413164
2059,Wonder,1.654063951089611
2060,boy,0.12349527572060565
2061,especially,0.973091618098018
2062,name,-0.2641342552122158
2063,Wars,0.46243438004428916
2064,Spectators,-1.1152890394829171
2065,indeed,-1.0584340010502493
2066,open-mouthed,-0.5582922431967242
2067,screen,0.7024840616782281
2068,screaming,-1.6614439453286214
2069,yawning,-1.8001848797194535
2070,entertaining,4.090065133691464
2071,monster,-0.9185457217739649
2072,ages,3.3843223157554707
2073,Less,-0.44461815635869834
2074,appalling,-0.5601364326122662
2075,odoriferous,-0.43266432915076997
2076,thing,-0.3819759602481026
2077,rotten,-0.6974678404279337
2078,every,-0.4287840827734758
2079,facet,-0.30850732733362984
2080,production,0.12120751701347698
2081,crawl,-1.4407210927359158
2082,\*\*\*,0.8312668489144679
2083,embarrassment,-1.6085550931734596
2084,stunning,2.6704169599545944
2085,one-of-a-kind,-0.020012027223329256
2086,tour,0.9659572772008806
2087,de,1.331227279983852
2088,bibbidy-bobbidi-bland,-2.1481652382741205
2089,final,-0.2011280226378457
2090,hour,-0.6148322506686191
2091,where,-0.459590540933386
2092,previous,-0.3386694865766513
2093,unseen,-0.4905392413375252
2094,resides,-0.5049552638717321
2095,unconvincing,-1.010001226673593
2096,soap,-0.8022178300670826
2097,opera,0.2957995579358932
2098,Tornatore,-0.02001498026043433
2099,Barney,-2.029948170926006
2100,throws,-1.9887827349487082
2101,away,-1.7442019414980139
2102,goodwill,-0.45734741257622014
2103,half,-0.7569942210371023
2104,generates,-0.9772002749946331
2105,orchestrating,0.7314463752428264
2106,finale,-0.8957204552537381
2107,impenetrable,-1.9294012391211517
2108,Narc,-1.900950644248801
2109,menace,-1.8793040754025268
2110,atmosphere,-0.2354525818896053
2111,coming-of-age,2.5075974591435584
2112,cautionary,2.0250213684060707
2113,parable,-0.022601818409679446
2114,perfectly,3.468284503045285
2115,rendered,-0.3710944764055485
2116,Morrissette,0.8535856828493296
2117,performed,0.8123740179629996
2118,difficult,-1.246679115424407
2119,task,0.7791427595098793
2120,lifeless,-2.674096798358428
2121,irritating,-2.1766889699958254
2122,whimsical,2.2826173261818417
2123,270,0.5729318636660427
2124,ago,-1.5611180819028647
2125,Several,2.6926284687530373
2126,Steven,1.5967000055981484
2127,Soderbergh,1.6122953149209145
2128,earlier,-0.6238348788184903
2129,hailed,1.3698848227558622
2130,artist,1.744306259262872
2131,Sweet,-0.7707111663943389
2132,Alabama,-0.031532482876973064
2133,harmless,1.6181523043643584
2134,appeal,1.977602521246237
2135,lot,0.22256154151482443
2136,Juliette,1.6576719021647057
2137,Binoche,2.1351625155944247
2138,Sand,0.07878978571577894
2139,role,0.9848217628788447
2140,pale,-0.5992335058992158
2141,characteristic,0.7587199621719585
2142,supremely,0.3377354465836783
2143,unentertaining,-0.7153114546499098
2144,middle-age,-0.0868974254198531
2145,older,-0.2689294936767168
2146,drink,-0.8598165950664535
2147,excess,-0.8914602446339941
2148,piss,-0.24843695939069813
2149,trees,0.3559586532068689
2150,b.s.,-0.8042373976408307
2151,put,-0.6449680626183003
2152,drag,-1.5332825810229576
2153,fact,1.0578989435141426
2154,beside,-0.6552813401818316
2155,Scott,1.0063133734238832
2156,convincing,1.3702831508680344
2157,portrayal,1.7687893697318797
2158,Roger,0.828909047070617
2159,sad,-0.7318802719049107
2160,cad,1.7024559738502347
2161,oomph,2.4020018513535724
2162,remind,-0.09030775862258819
2163,Hong,2.8974714184686188
2164,Kong,2.8568228749462774
2165,cinema,2.152627128447725
2166,alive,4.323676561451084
2167,kicking,2.4303853763638146
2168,snore,-3.0553094874172775
2169,utter,-1.8998698563227407
2170,tripe,-2.056168336903167
2171,intrigued,3.4556111550362747
2172,politics,-0.9878210459766317
2173,engrossing,1.5249416799492512
2174,Sweetly,0.8856344217512342
2175,sexy,1.1449914804287407
2176,touching,1.3418702512115934
2177,LeBlanc,-2.550278816983025
2178,thought,-0.7139845010892468
2179,Hey,1.3859534875319657
2180,baseball-playing,1.1363297686510312
2181,monkey,1.3044944370643223
2182,worse,-3.4519418911405877
2183,Lilo,-1.7762927168661617
2184,&,-2.1317150227672523
2185,Stitch,-0.8010698017130562
2186,reach,1.2438044236108963
2187,emotion,0.9845073281815961
2188,timelessness,1.6164359502412395
2189,successes,1.5019011737414356
2190,Mulan,1.0357859267869571
2191,Tarzan,1.0032478640365436
2192,Enticing,1.163943100450054
2193,documentary,1.0522939003616567
2194,Evelyn,0.2835626898110477
2195,based,0.6962779451435437
2196,true,0.6209099162682372
2197,historically,0.7081040814674244
2198,significant,-0.1169968838447348
2199,effort,-0.042251444684966596
2200,disguise,-2.0958406251325776
2201,unimaginative,-2.1871946492279846
2202,invention,-1.0640412449538148
2203,Boasts,0.9674180093400071
2204,dialogue,-0.5083019549571236
2205,characterizations,0.9077980462615911
2206,mildly,0.19367974455952122
2207,Bluto,1.7891913007001383
2208,Blutarsky,1.5496333520891066
2209,miss,-2.9287202016233973
2210,Some,-2.4656698558664196
2211,suck,-1.4101370176491712
2212,flaws,-2.5415335919998734
2213,Heaven,1.9730343506777503
2214,beast,0.9736823217863846
2215,agnostic,2.9627524393520694
2216,carnivore,-0.4516688115616577
2217,Jonah,2.9885915160121916
2218,gratefully,2.9716217498404918
2219,laugh-out-loud,2.49682885159846
2220,lunacy,-0.823996465491398
2221,pronounced,0.3453876913445446
2222,Monty,1.8456956252404533
2223,Pythonesque,1.6624393107314237
2224,flavor,4.189836705416636
2225,compared,-0.49845223897381075
2226,somber,-0.8781619476901411
2227,festival,2.0714460587196344
2228,entries,0.3409834649648289
2229,Davis,2.071616048208373
2230,personal,1.6524261434658603
2231,brand,1.662857894789433
2232,tart,2.0748286553432544
2233,breath,1.8802532891177122
2234,fresh,1.8714310883375977
2235,air,0.08987875098760353
2236,stands,-0.7685793941707252
2237,pack,1.184595223023664
2238,somewhat,0.5056122666002861
2239,problematic,-2.3762469397623476
2240,taking,1.1889845311745986
2241,uninteresting,-2.6517938005505
2242,unlikeable,-0.41596282020780195
2243,Unfaithful,0.21799970527447649
2244,hugely,-0.7963869191981405
2245,rewarding,1.2075961539765752
2246,enlightening,1.669697426613932
2247,insightful,1.9669322925036132
2248,Four,-1.0592967725919906
2249,Weddings,1.7400829838618859
2250,Funeral,1.8980390862612473
2251,Bridget,-1.5595608623913044
2252,Jones,0.27020931633948997
2253,Diary,-1.9328149931446492
2254,Steve,1.1754341257204448
2255,Oedekerk,-3.008456014159605
2256,alas,-2.3810585914967293
2257,Allen,0.6400262132527403
2258,myself,-0.33136664528088944
2259,mornings,0.382141680138206
2260,Sheridan,-2.546982832998397
2261,waters,-3.3919403706406683
2262,turning,1.34744681087794
2263,grit,-1.7835956218539435
2264,vulnerability,-0.32769562519820117
2265,light,1.844813743491048
2266,reading,-1.4305288611264404
2267,Murderous,2.0365884445142095
2268,Maids,2.266799815211111
2269,least,-0.5485089019838266
2270,Parmentier,1.310981022006595
2271,escapist,0.22130422388184706
2272,anchored,0.6110001734461344
2273,splendid,1.6985776766960718
2274,honored,0.515344263299746
2275,veteran,0.4494301217945899
2276,sparkling,1.8150409928935383
2277,newcomer,1.3159309602881215
2278,transform,0.6944185954908837
2279,believable,2.5557264644002444
2280,mother\/daughter,1.472797035125952
2281,Combines,0.19886508152620458
2282,comically,1.2522374848903899
2283,dismal,0.7892895011209893
2284,realism,0.230688254664789
2285,farcically,-0.8405817164466451
2286,bawdy,-0.7484891547445427
2287,fantasy,1.8460991667369433
2288,redemption,0.9924797654067153
2289,regeneration,-2.2143019807838082
2290,sympathy,-0.09198054459137134
2291,pity,-0.9566483509937337
2292,fogging,-0.31602757291304906
2293,Life,0.44710879571535866
2294,enters,0.061096612967220375
2295,land,0.31909616888856523
2296,unintentional,-0.9817694513802311
2297,melodrama,-0.7312052453406082
2298,triangles,-1.0594317332025949
2299,rediscovers,1.8327950822049304
2300,mood,1.1376153875175294
2301,oddly,1.0889324549727282
2302,detached,-4.312876499613875
2303,Sensual,1.201599681924384
2304,Hoffman,1.1648811956050211
2305,Kline,-0.9719028264018349
2306,serve,-0.8638283255369265
2307,detention,-0.82926370552502
2308,deserve,-2.5262056415433394
2309,Doo,0.4943988889649956
2310,surely,-1.1486612871434163
2311,hoping,3.075248028022456
2312,recommendation,2.727008473634284
2313,general,0.6976676523574739
2314,spiritual,1.550681876618952
2315,wonderfully,2.138680230005428
2316,vulgar,-0.8002753598356932
2317,sublimely,1.8324638619682063
2318,lofty,1.6944921375686286
2319,emotionally,-0.38704896839981684
2320,grand,1.6939308351131288
2321,My,0.2938264432544093
2322,Fat,-0.7041391457941366
2323,Greek,0.6121690296872715
2324,Wedding,1.5922761303898807
2325,animal,0.9123541773778558
2326,known,0.9275160226410221
2327,perfect,2.323498421393942
2328,dare,-1.1588005340985277
2329,say,-0.9455464990205497
2330,twice,-1.0648941958833915
2331,delightfully,3.909380854252688
2332,totally,-1.1363876655781575
2333,add,3.0572701278807863
2334,slice,2.804404644192982
2335,bliss,0.7897142219967959
2336,low-rent,-2.1473327027880917
2337,retread,-1.142735179186357
2338,Alien,-0.1204433240369089
2339,Ana,1.6601845738842904
2340,journey,1.7353155696820028
2341,honesty,1.6619733792240252
2342,tragically,-0.7288896337584534
2343,depiction,1.6043037170083991
2344,spend,-0.9784467922967899
2345,4,3.192590168296695
2346,units,1.2728618275284993
2347,ending,-1.3632413216316106
2348,saves,2.7934654131276373
2349,Vincent,0.7114023926590218
2350,R.,-0.8217911267462642
2351,Nebrida,0.10073692125245717
2352,tries,-1.0304207370410974
2353,cram,-1.3096812418090171
2354,ingredients,0.7709227506843465
2355,small,-0.050762373257948815
2356,pot,0.5037273233980349
2357,An,-0.30251342923280927
2358,goofy,0.1628786685194587
2359,lurid,0.5782545019146343
2360,blast,0.7582345250547475
2361,costume,1.1160090450333713
2362,15th,1.509105992009911
2363,century,1.9805527851944067
2364,impressive,1.7142774364988402
2365,crematorium,-0.9969306372529834
2366,chimney,1.4105613147342275
2367,fires,-0.3739123081393151
2368,stacks,0.42681661718741515
2369,dead,-1.1064253897645095
2370,bodies,-0.954376449572629
2371,undermined,0.6368826363723097
2372,presentation,0.8705346957243169
2373,stagy,-2.0178904401183138
2374,eats,2.607763122697985
2375,meddles,0.32416338158174784
2376,argues,-1.318511766072762
2377,kibbitzes,2.3182331748780047
2378,fights,-1.6059414456243735
2379,ode,1.5971957771932077
2380,unconditional,0.7251470961809143
2381,compassion,0.4373694589417429
2382,garnered,0.7609072319083047
2383,condition,-0.34338368367355704
2384,privy,2.393935189164778
2385,misconstrued,1.8043530622178694
2386,weakness,1.3815317867821144
2387,Chicago,-0.18528834319795795
2388,imaginative,0.8214529511480752
2389,successful,0.33024114015187966
2390,credit,0.8903787673968047
2391,attitude,0.11021758163179976
2392,spare,1.1383208020401892
2393,scary-funny,-0.600317228876166
2394,Tremors,0.20343118848924235
2395,demented-funny,0.11065354148315745
2396,Starship,-0.18988669049311263
2397,Troopers,-0.6958840345307357
2398,paid,-1.6373350052814517
2399,matinee,0.45182986017184523
2400,price,0.36187645800627266
2401,Characterisation,0.034638484364357854
2402,sacrificed,-1.6509437041646062
2403,sake,-1.5493327152704564
2404,spectacle,1.2863348222058546
2405,Done,-1.6391875920986911
2406,mostly,-0.7621629639559486
2407,epic,1.7989410692077317
2408,treatment,1.3840838359727303
2409,acts,-1.8045073421668913
2410,committed,1.6611742835199466
2411,overwhelming,-0.05658506333984464
2412,sadness,1.9755899976786875
2413,bloodstream,0.33397431180930437
2414,leads,-0.3486573928493073
2415,natural,1.0900481055780742
2416,pace,-0.07357400866308617
2417,serene,1.0311451350612582
2418,wry,1.1942216356053519
2419,sprightly,1.6792726566808045
2420,devoid,-1.5405241335418534
2421,objectivity,-1.0887627866340486
2422,nostalgic,2.3223623482609614
2423,comments,0.7321069358776217
2424,middle-aged,-0.5407008811270041
2425,participants,2.2454480283761673
2426,Dogtown,2.0402653065607055
2427,Z-Boys,1.6958414967132314
2428,Otherwise,-2.9613495517092803
2429,passable,0.9824201386628073
2430,Best,1.1652972249161402
2431,enjoyed,1.2520549606789702
2432,sweet,3.627254787072049
2433,Cinderella,2.3715055540236096
2434,Pretty,1.0547389380498886
2435,Woman,0.010008669211977623
2436,trusts,3.8816838044399575
2437,sets,3.0439350667700023
2438,Overly,0.94126300951682
2439,worshipful,0.730053973674237
2440,bio-doc,-1.7763679559473728
2441,doing,-0.966214724934537
2442,public,1.4787922448928819
2443,shedding,2.8193451348073424
2444,group,2.1118267097516976
2445,extremely,-1.0479704510522905
2446,musicians,3.0820494415014092
2447,otherwise,-0.4799708394600828
2448,unnoticed,-1.0721646738069603
2449,underappreciated,2.719736437724105
2450,Where,-2.5280113828021076
2451,falters,-2.956591961440647
2452,Red,1.826868237871818
2453,Dragon,2.8195546102352016
2454,frenetic,0.6115837249768507
2455,usually,-0.7615946220769678
2456,leavened,0.21219135640728728
2457,conspicuously,-1.8840159771821088
2458,missing,-1.4844644032119096
2459,Girls,0.1320441333384681
2460,blowout,-0.8591888494139257
2461,luckiest,0.7833426469903514
2462,viewers,-1.0080297792395432
2463,seated,-1.0713100066485493
2464,ignorant,-1.2516419015145572
2465,pinheads,-1.6097255753898296
2466,talk,-0.13101065956511676
2467,Of,-0.6623312653173121
2468,Halloween,-0.5625834463793895
2469,visually,1.2990812025564278
2470,unappealing,-3.528857121272001
2471,Chilling,2.8867353938558713
2472,objective,1.7979282555824507
2473,portrait,2.6953918572793727
2474,dreary,-2.8571893666200237
2475,twenty-first,1.9460302707026513
2476,America,0.24972136912601545
2477,Mindless,-1.0931317320010523
2478,martial,0.8618808092510933
2479,arts,0.8165857540214134
2480,gunplay,-1.0862975027036514
2481,excitement,0.6270100020894832
2482,zero,-1.777034663803601
2483,Santa,-0.6054677415126539
2484,Clause,2.3257599025684885
2485,streamlined,2.9858645717750636
2486,encounter,2.0411269536067627
2487,hoped,1.7159174888011957
2488,troubling,-1.3738545956689532
2489,Clockstoppers,-1.072261053766761
2490,important,1.1584407822735159
2491,genuinely,0.9234362026310985
2492,wisely,1.0760289094350068
2493,unsentimental,-0.23588317454138957
2494,Alas,-1.940290271552912
2495,clothes,1.566009624216079
2496,Purports,-2.531864239949539
2497,target,-0.03937921033748683
2498,starts,-1.1462157192402764
2499,Heathers,-1.3870202162439633
2500,Bring,0.6317239636090219
2501,On,0.12444107422573586
2502,unwatchable,-1.657930984093788
2503,remember,-0.417242247932144
2504,saw,-0.02223125066222267
2505,cheaper,0.15816669306528852
2506,values,0.7962556432511608
2507,outrageous,0.29401284311766973
2508,ingenious,2.1127462323629365
2509,talent,2.0641430457137258
2510,Favor,1.5142820133895503
2511,concentrating,-2.8110940892979133
2512,revealing,1.562144241360395
2513,alienation,-2.773483828781119
2514,sadly,-2.8792412628604858
2515,hostile,-2.42975954202367
2516,odds,-1.2896009547052874
2517,recklessness,-2.271513745017745
2518,retaliation,-1.486465866476939
2519,Due,0.14175193182969495
2520,stodgy,-0.5246070434167638
2521,opera-ish,-0.31468282028867345
2522,stick,-0.22928458570625765
2523,figures,0.18457614939730754
2524,lines,0.32178527195674267
2525,TelePrompTer,-1.149827545305981
2526,Too,-3.1869462117796363
2527,Shiner,0.9606864484533361
2528,organizing,1.3559815600271035
2529,pulls,1.1359124641196732
2530,Glizty,0.3036792803173197
2531,formulaic,-1.3103208229101302
2532,Cagney,-0.23751609905760002
2533,replaced,-1.0285227356011086
2534,barrel,0.38864693099461534
2535,friend,1.1238460885983397
2536,David,0.7418803418713946
2537,Cross,-1.4786253212065514
2538,call,-1.039608172865523
2539,Hungry-Man,-0.5138151100395396
2540,portions,0.7191586088010382
2541,Jeopardy,-1.988770561435281
2542,question,-1.01708284898272
2543,answer,0.03318501218817996
2544,How,1.235630970802557
2545,Swinging,-2.3972778323528026
2546,hobby,-0.7643323227481047
2547,attracts,1.0126164962658937
2548,Been,-1.8393755167929697
2549,liked,0.7574960382750031
2550,Professional,0.6671467335788343
2551,Partly,-1.697920273972368
2552,schmaltzy,0.7893250685748969
2553,by-the-numbers,-0.5863457455989716
2554,partly,-1.143496706164585
2555,shallow,-1.4066433815004156
2556,rumination,-0.7805801910797973
2557,emptiness,-1.1990055106408448
2558,success,0.8527798227266814
2559,soulless,-1.9660452601382987
2560,celebrates,0.20457890440559368
2561,playful,1.4835237673519774
2562,spark,-0.29907590855745486
2563,nonconformity,1.1194528443579008
2564,glancing,0.46831123280107545
2565,vividly,1.3172405987058917
2566,back,-0.49653632696347166
2567,Hibiscus,1.2287941509174518
2568,grandly,0.6471580746466995
2569,angels,1.0185553521605468
2570,Hanks,-0.27449366229042854
2571,slow,-1.5640704923336863
2572,stilted,-1.5139435453341163
2573,tabloid,-1.012508837116806
2574,embalmed,-1.2484551175747924
2575,Filmmaker,-0.17002417350162258
2576,Tian,1.827992042532676
2577,Zhuangzhuang,1.239609419390446
2578,triumphantly,-0.2678446461741037
2579,returns,1.0045281390168521
2580,masterful,2.3782048461879546
2581,quiet,1.1509055345016148
2582,virtually,-1.2572322014346016
2583,absent,-0.6409370489704704
2584,saving,0.9945557369180895
2585,poetic,1.2411625724886377
2586,flat-out,0.5442638222514363
2587,fabulous,0.3806924889697447
2588,noteworthy,0.7995061548177409
2589,delicious,1.3720227372723004
2590,wide,1.2474033247079097
2591,supply,0.34796699437362677
2592,sight,-0.6417135805730003
2593,gags,-2.1930387200208274
